-START-OF-DATA-	
131374.5	0.000323464
131465.5	0.000323452
131474.5	0.000323444
131565.5	0.000323432
131574.5	0.000323425
131665.5	0.000323413
131674.5	0.000323405
131765.5	0.000323393
131774.5	0.000323385
131865.5	0.000323373
131874.5	0.000323365
131965.5	0.000323353
131974.5	0.000323345
132065.5	0.000323333
132074.5	0.000323326
132165.5	0.000323314
132174.5	0.000323306
132265.5	0.000323294
132274.5	0.000323286
132365.5	0.000323274
132374.5	0.000323266
132465.5	0.000323254
132474.5	0.000323247
132565.5	0.000323235
132574.5	0.000323227
132665.5	0.000323215
132674.5	0.000323207
132765.5	0.000323195
132774.5	0.000323188
132865.5	0.000323176
132874.5	0.000323168
132965.5	0.000323156
132974.5	0.000323148
133065.5	0.000323136
133074.5	0.000323129
133165.5	0.000323117
133174.5	0.000323109
133265.5	0.000323097
133274.5	0.000323089
133365.5	0.000323077
133374.5	0.00032307
133465.5	0.000323058
133474.5	0.00032305
133565.5	0.000323038
133574.5	0.00032303
133665.5	0.000323018
133674.5	0.000323011
133765.5	0.000322999
133774.5	0.000322991
133865.5	0.000322979
133874.5	0.000322972
133965.5	0.00032296
133974.5	0.000322952
134065.5	0.00032294
134074.5	0.000322932
134165.5	0.000322921
134174.5	0.000322913
134265.5	0.000322901
134274.5	0.000322893
134365.5	0.000322882
134374.5	0.000322874
134465.5	0.000322862
134474.5	0.000322854
134565.5	0.000322842
134574.5	0.000322835
134665.5	0.000322823
134674.5	0.000322815
134765.5	0.000322803
134774.5	0.000322796
134865.5	0.000322784
134874.5	0.000322776
134965.5	0.000322765
134974.5	0.000322757
135065.5	0.000322745
135074.5	0.000322737
135165.5	0.000322726
135174.5	0.000322718
135265.5	0.000322706
135274.5	0.000322699
135365.5	0.000322687
135374.5	0.000322679
135465.5	0.000322667
135474.5	0.00032266
135565.5	0.000322648
135574.5	0.00032264
135665.5	0.000322629
135674.5	0.000322621
135765.5	0.000322609
135774.5	0.000322602
135865.5	0.00032259
135874.5	0.000322582
135965.5	0.00032257
135974.5	0.000322563
136065.5	0.000322551
136074.5	0.000322543
136165.5	0.000322532
136174.5	0.000322524
136265.5	0.000322512
136274.5	0.000322505
136365.5	0.000322493
136374.5	0.000322485
136465.5	0.000322474
136474.5	0.000322466
136565.5	0.000322454
136574.5	0.000322447
136665.5	0.000322435
136674.5	0.000322428
136765.5	0.000322416
136774.5	0.000322408
136865.5	0.000322397
136874.5	0.000322389
136965.5	0.000322377
136974.5	0.00032237
137065.5	0.000322358
137074.5	0.000322351
137165.5	0.000322339
137174.5	0.000322331
137265.5	0.00032232
137274.5	0.000322312
137365.5	0.0003223
137374.5	0.000322293
137465.5	0.000322281
137474.5	0.000322274
137565.5	0.000322262
137574.5	0.000322254
137665.5	0.000322243
137674.5	0.000322235
137765.5	0.000322224
137774.5	0.000322216
137865.5	0.000322204
137874.5	0.000322197
137965.5	0.000322185
137974.5	0.000322178
138065.5	0.000322166
138074.5	0.000322159
138165.5	0.000322147
138174.5	0.000322139
138265.5	0.000322128
138274.5	0.00032212
138365.5	0.000322109
138374.5	0.000322101
138465.5	0.00032209
138474.5	0.000322082
138565.5	0.00032207
138574.5	0.000322063
138665.5	0.000322051
138674.5	0.000322044
138765.5	0.000322032
138774.5	0.000322025
138865.5	0.000322013
138874.5	0.000322006
138965.5	0.000321994
138974.5	0.000321987
139065.5	0.000321975
139074.5	0.000321968
139165.5	0.000321956
139174.5	0.000321949
139265.5	0.000321937
139274.5	0.00032193
139365.5	0.000321918
139374.5	0.000321911
139465.5	0.000321899
139474.5	0.000321892
139565.5	0.00032188
139574.5	0.000321873
139665.5	0.000321861
139674.5	0.000321854
139765.5	0.000321842
139774.5	0.000321835
139865.5	0.000321823
139874.5	0.000321816
139965.5	0.000321804
139974.5	0.000321797
140065.5	0.000321785
140074.5	0.000321778
140165.5	0.000321766
140174.5	0.000321759
140265.5	0.000321747
140274.5	0.00032174
140365.5	0.000321728
140374.5	0.000321721
140465.5	0.000321709
140474.5	0.000321702
140565.5	0.000321691
140574.5	0.000321683
140665.5	0.000321672
140674.5	0.000321664
140765.5	0.000321653
140774.5	0.000321645
140865.5	0.000321634
140874.5	0.000321627
140965.5	0.000321615
140974.5	0.000321608
141065.5	0.000321596
141074.5	0.000321589
141165.5	0.000321577
141174.5	0.00032157
141265.5	0.000321559
141274.5	0.000321551
141365.5	0.00032154
141374.5	0.000321532
141465.5	0.000321521
141474.5	0.000321514
141565.5	0.000321502
141574.5	0.000321495
141665.5	0.000321483
141674.5	0.000321476
141765.5	0.000321465
141774.5	0.000321457
141865.5	0.000321446
141874.5	0.000321438
141965.5	0.000321427
141974.5	0.00032142
142065.5	0.000321408
142074.5	0.000321401
142165.5	0.00032139
142174.5	0.000321382
142265.5	0.000321371
142274.5	0.000321363
142365.5	0.000321352
142374.5	0.000321345
142465.5	0.000321333
142474.5	0.000321326
142565.5	0.000321315
142574.5	0.000321307
142665.5	0.000321296
142674.5	0.000321289
142765.5	0.000321277
142774.5	0.00032127
142865.5	0.000321259
142874.5	0.000321251
142965.5	0.00032124
142974.5	0.000321233
143065.5	0.000321221
143074.5	0.000321214
143165.5	0.000321203
143174.5	0.000321195
143265.5	0.000321184
143274.5	0.000321177
143365.5	0.000321165
143374.5	0.000321158
143465.5	0.000321147
143474.5	0.000321139
143565.5	0.000321128
143574.5	0.000321121
143665.5	0.00032111
143674.5	0.000321102
143765.5	0.000321091
143774.5	0.000321084
143865.5	0.000321072
143874.5	0.000321065
143965.5	0.000321054
143974.5	0.000321047
144065.5	0.000321035
144074.5	0.000321028
144165.5	0.000321017
144174.5	0.000321009
144265.5	0.000320998
144274.5	0.000320991
144365.5	0.00032098
144374.5	0.000320972
144465.5	0.000320961
144474.5	0.000320954
144565.5	0.000320943
144574.5	0.000320935
144665.5	0.000320924
144674.5	0.000320917
144765.5	0.000320906
144774.5	0.000320898
144865.5	0.000320887
144874.5	0.00032088
144965.5	0.000320869
144974.5	0.000320861
145065.5	0.00032085
145074.5	0.000320843
145165.5	0.000320832
145174.5	0.000320824
145265.5	0.000320813
145274.5	0.000320806
145365.5	0.000320795
145374.5	0.000320788
145465.5	0.000320776
145474.5	0.000320769
145565.5	0.000320758
145574.5	0.000320751
145665.5	0.00032074
145674.5	0.000320732
145765.5	0.000320721
145774.5	0.000320714
145865.5	0.000320703
145874.5	0.000320696
145965.5	0.000320684
145974.5	0.000320677
146065.5	0.000320666
146074.5	0.000320659
146165.5	0.000320648
146174.5	0.00032064
146265.5	0.000320629
146274.5	0.000320622
146365.5	0.000320611
146374.5	0.000320604
146465.5	0.000320593
146474.5	0.000320585
146565.5	0.000320574
146574.5	0.000320567
146665.5	0.000320556
146674.5	0.000320549
146765.5	0.000320538
146774.5	0.00032053
146865.5	0.000320519
146874.5	0.000320512
146965.5	0.000320501
146974.5	0.000320494
147065.5	0.000320483
147074.5	0.000320476
147165.5	0.000320464
147174.5	0.000320457
147265.5	0.000320446
147274.5	0.000320439
147365.5	0.000320428
147374.5	0.000320421
147465.5	0.00032041
147474.5	0.000320403
147565.5	0.000320391
147574.5	0.000320384
147665.5	0.000320373
147674.5	0.000320366
147765.5	0.000320355
147774.5	0.000320348
147865.5	0.000320337
147874.5	0.00032033
147965.5	0.000320319
147974.5	0.000320311
148065.5	0.0003203
148074.5	0.000320293
148165.5	0.000320282
148174.5	0.000320275
148265.5	0.000320264
148274.5	0.000320257
148365.5	0.000320246
148374.5	0.000320239
148465.5	0.000320228
148474.5	0.000320221
148565.5	0.00032021
148574.5	0.000320202
148665.5	0.000320191
148674.5	0.000320184
148765.5	0.000320173
148774.5	0.000320166
148865.5	0.000320155
148874.5	0.000320148
148965.5	0.000320137
148974.5	0.00032013
149065.5	0.000320119
149074.5	0.000320112
149165.5	0.000320101
149174.5	0.000320094
149265.5	0.000320083
149274.5	0.000320076
149365.5	0.000320065
149374.5	0.000320058
149465.5	0.000320047
149474.5	0.00032004
149565.5	0.000320029
149574.5	0.000320021
149665.5	0.00032001
149674.5	0.000320003
149765.5	0.000319992
149774.5	0.000319985
149865.5	0.000319974
149874.5	0.000319967
149965.5	0.000319956
149974.5	0.000319949
150065.5	0.000319938
150074.5	0.000319931
150165.5	0.00031992
150174.5	0.000319913
150265.5	0.000319902
150274.5	0.000319895
150365.5	0.000319884
150374.5	0.000319877
150465.5	0.000319866
150474.5	0.000319859
150565.5	0.000319848
150574.5	0.000319841
150665.5	0.00031983
150674.5	0.000319823
150765.5	0.000319812
150774.5	0.000319805
150865.5	0.000319794
150874.5	0.000319787
150965.5	0.000319777
150974.5	0.00031977
151065.5	0.000319759
151074.5	0.000319752
151165.5	0.000319741
151174.5	0.000319734
151265.5	0.000319723
151274.5	0.000319716
151365.5	0.000319705
151374.5	0.000319698
151465.5	0.000319687
151474.5	0.00031968
151565.5	0.000319669
151574.5	0.000319662
151665.5	0.000319651
151674.5	0.000319644
151765.5	0.000319633
151774.5	0.000319626
151865.5	0.000319615
151874.5	0.000319609
151965.5	0.000319598
151974.5	0.000319591
152065.5	0.00031958
152074.5	0.000319573
152165.5	0.000319562
152174.5	0.000319555
152265.5	0.000319544
152274.5	0.000319537
152365.5	0.000319526
152374.5	0.000319519
152465.5	0.000319509
152474.5	0.000319502
152565.5	0.000319491
152574.5	0.000319484
152665.5	0.000319473
152674.5	0.000319466
152765.5	0.000319455
152774.5	0.000319448
152865.5	0.000319437
152874.5	0.00031943
152965.5	0.00031942
152974.5	0.000319413
153065.5	0.000319402
153074.5	0.000319395
153165.5	0.000319384
153174.5	0.000319377
153265.5	0.000319366
153274.5	0.000319359
153365.5	0.000319349
153374.5	0.000319342
153465.5	0.000319331
153474.5	0.000319324
153565.5	0.000319313
153574.5	0.000319306
153665.5	0.000319295
153674.5	0.000319289
153765.5	0.000319278
153774.5	0.000319271
153865.5	0.00031926
153874.5	0.000319253
153965.5	0.000319242
153974.5	0.000319235
154065.5	0.000319225
154074.5	0.000319218
154165.5	0.000319207
154174.5	0.0003192
154265.5	0.000319189
154274.5	0.000319182
154365.5	0.000319172
154374.5	0.000319165
154465.5	0.000319154
154474.5	0.000319147
154565.5	0.000319136
154574.5	0.00031913
154665.5	0.000319119
154674.5	0.000319112
154765.5	0.000319101
154774.5	0.000319094
154865.5	0.000319084
154874.5	0.000319077
154965.5	0.000319066
154974.5	0.000319059
155065.5	0.000319048
155074.5	0.000319042
155165.5	0.000319031
155174.5	0.000319024
155265.5	0.000319013
155274.5	0.000319006
155365.5	0.000318996
155374.5	0.000318989
155465.5	0.000318978
155474.5	0.000318971
155565.5	0.000318961
155574.5	0.000318954
155665.5	0.000318943
155674.5	0.000318936
155765.5	0.000318926
155774.5	0.000318919
155865.5	0.000318908
155874.5	0.000318901
155965.5	0.000318891
155974.5	0.000318884
156065.5	0.000318873
156074.5	0.000318866
156165.5	0.000318856
156174.5	0.000318849
156265.5	0.000318838
156274.5	0.000318831
156365.5	0.000318821
156374.5	0.000318814
156465.5	0.000318803
156474.5	0.000318796
156565.5	0.000318786
156574.5	0.000318779
156665.5	0.000318768
156674.5	0.000318761
156765.5	0.000318751
156774.5	0.000318744
156865.5	0.000318733
156874.5	0.000318727
156965.5	0.000318716
156974.5	0.000318709
157065.5	0.000318699
157074.5	0.000318692
157165.5	0.000318681
157174.5	0.000318674
157265.5	0.000318664
157274.5	0.000318657
157365.5	0.000318646
157374.5	0.00031864
157465.5	0.000318629
157474.5	0.000318622
157565.5	0.000318612
157574.5	0.000318605
157665.5	0.000318594
157674.5	0.000318587
157765.5	0.000318577
157774.5	0.00031857
157865.5	0.000318559
157874.5	0.000318553
157965.5	0.000318542
157974.5	0.000318535
158065.5	0.000318525
158074.5	0.000318518
158165.5	0.000318507
158174.5	0.000318501
158265.5	0.00031849
158274.5	0.000318483
158365.5	0.000318473
158374.5	0.000318466
158465.5	0.000318456
158474.5	0.000318449
158565.5	0.000318438
158574.5	0.000318432
158665.5	0.000318421
158674.5	0.000318414
158765.5	0.000318404
158774.5	0.000318397
158865.5	0.000318386
158874.5	0.00031838
158965.5	0.000318369
158974.5	0.000318362
159065.5	0.000318352
159074.5	0.000318345
159165.5	0.000318335
159174.5	0.000318328
159265.5	0.000318317
159274.5	0.000318311
159365.5	0.0003183
159374.5	0.000318293
159465.5	0.000318283
159474.5	0.000318276
159565.5	0.000318266
159574.5	0.000318259
159665.5	0.000318249
159674.5	0.000318242
159765.5	0.000318231
159774.5	0.000318225
159865.5	0.000318214
159874.5	0.000318207
159965.5	0.000318197
159974.5	0.00031819
160065.5	0.00031818
160074.5	0.000318173
160165.5	0.000318163
160174.5	0.000318156
160265.5	0.000318145
160274.5	0.000318139
160365.5	0.000318128
160374.5	0.000318122
160465.5	0.000318111
160474.5	0.000318105
160565.5	0.000318094
160574.5	0.000318087
160665.5	0.000318077
160674.5	0.00031807
160765.5	0.00031806
160774.5	0.000318053
160865.5	0.000318043
160874.5	0.000318036
160965.5	0.000318026
160974.5	0.000318019
161065.5	0.000318009
161074.5	0.000318002
161165.5	0.000317991
161174.5	0.000317985
161265.5	0.000317974
161274.5	0.000317968
161365.5	0.000317957
161374.5	0.000317951
161465.5	0.00031794
161474.5	0.000317934
161565.5	0.000317923
161574.5	0.000317917
161665.5	0.000317906
161674.5	0.000317899
161765.5	0.000317889
161774.5	0.000317882
161865.5	0.000317872
161874.5	0.000317865
161965.5	0.000317855
161974.5	0.000317848
162065.5	0.000317838
162074.5	0.000317831
162165.5	0.000317821
162174.5	0.000317814
162265.5	0.000317804
162274.5	0.000317797
162365.5	0.000317787
162374.5	0.00031778
162465.5	0.00031777
162474.5	0.000317763
162565.5	0.000317753
162574.5	0.000317746
162665.5	0.000317736
162674.5	0.00031773
162765.5	0.000317719
162774.5	0.000317713
162865.5	0.000317702
162874.5	0.000317696
162965.5	0.000317685
162974.5	0.000317679
163065.5	0.000317668
163074.5	0.000317662
163165.5	0.000317651
163174.5	0.000317645
163265.5	0.000317635
163274.5	0.000317628
163365.5	0.000317618
163374.5	0.000317611
163465.5	0.000317601
163474.5	0.000317594
163565.5	0.000317584
163574.5	0.000317577
163665.5	0.000317567
163674.5	0.00031756
163765.5	0.00031755
163774.5	0.000317543
163865.5	0.000317533
163874.5	0.000317527
163965.5	0.000317516
163974.5	0.00031751
164065.5	0.000317499
164074.5	0.000317493
164165.5	0.000317483
164174.5	0.000317476
164265.5	0.000317466
164274.5	0.000317459
164365.5	0.000317449
164374.5	0.000317442
164465.5	0.000317432
164474.5	0.000317426
164565.5	0.000317415
164574.5	0.000317409
164665.5	0.000317398
164674.5	0.000317392
164765.5	0.000317382
164774.5	0.000317375
164865.5	0.000317365
164874.5	0.000317358
164965.5	0.000317348
164974.5	0.000317342
165065.5	0.000317331
165074.5	0.000317325
165165.5	0.000317315
165174.5	0.000317308
165265.5	0.000317298
165274.5	0.000317291
165365.5	0.000317281
165374.5	0.000317275
165465.5	0.000317264
165474.5	0.000317258
165565.5	0.000317248
165574.5	0.000317241
165665.5	0.000317231
165674.5	0.000317224
165765.5	0.000317214
165774.5	0.000317208
165865.5	0.000317197
165874.5	0.000317191
165965.5	0.000317181
165974.5	0.000317174
166065.5	0.000317164
166074.5	0.000317157
166165.5	0.000317147
166174.5	0.000317141
166265.5	0.000317131
166274.5	0.000317124
166365.5	0.000317114
166374.5	0.000317107
166465.5	0.000317097
166474.5	0.000317091
166565.5	0.000317081
166574.5	0.000317074
166665.5	0.000317064
166674.5	0.000317057
166765.5	0.000317047
166774.5	0.000317041
166865.5	0.000317031
166874.5	0.000317024
166965.5	0.000317014
166974.5	0.000317008
167065.5	0.000316997
167074.5	0.000316991
167165.5	0.000316981
167174.5	0.000316974
167265.5	0.000316964
167274.5	0.000316958
167365.5	0.000316948
167374.5	0.000316941
167465.5	0.000316931
167474.5	0.000316925
167565.5	0.000316914
167574.5	0.000316908
167665.5	0.000316898
167674.5	0.000316891
167765.5	0.000316881
167774.5	0.000316875
167865.5	0.000316865
167874.5	0.000316858
167965.5	0.000316848
167974.5	0.000316842
168065.5	0.000316832
168074.5	0.000316825
168165.5	0.000316815
168174.5	0.000316809
168265.5	0.000316799
168274.5	0.000316792
168365.5	0.000316782
168374.5	0.000316776
168465.5	0.000316766
168474.5	0.000316759
168565.5	0.000316749
168574.5	0.000316743
168665.5	0.000316733
168674.5	0.000316726
168765.5	0.000316716
168774.5	0.00031671
168865.5	0.0003167
168874.5	0.000316693
168965.5	0.000316683
168974.5	0.000316677
169065.5	0.000316667
169074.5	0.00031666
169165.5	0.00031665
169174.5	0.000316644
169265.5	0.000316634
169274.5	0.000316627
169365.5	0.000316617
169374.5	0.000316611
169465.5	0.000316601
169474.5	0.000316594
169565.5	0.000316584
169574.5	0.000316578
169665.5	0.000316568
169674.5	0.000316562
169765.5	0.000316552
169774.5	0.000316545
169865.5	0.000316535
169874.5	0.000316529
169965.5	0.000316519
169974.5	0.000316512
170065.5	0.000316502
170074.5	0.000316496
170165.5	0.000316486
170174.5	0.00031648
170265.5	0.00031647
170274.5	0.000316463
170365.5	0.000316453
170374.5	0.000316447
170465.5	0.000316437
170474.5	0.000316431
170565.5	0.000316421
170574.5	0.000316414
170665.5	0.000316404
170674.5	0.000316398
170765.5	0.000316388
170774.5	0.000316382
170865.5	0.000316372
170874.5	0.000316365
170965.5	0.000316355
170974.5	0.000316349
171065.5	0.000316339
171074.5	0.000316333
171165.5	0.000316323
171174.5	0.000316316
171265.5	0.000316306
171274.5	0.0003163
171365.5	0.00031629
171374.5	0.000316284
171465.5	0.000316274
171474.5	0.000316267
171565.5	0.000316257
171574.5	0.000316251
171665.5	0.000316241
171674.5	0.000316235
171765.5	0.000316225
171774.5	0.000316219
171865.5	0.000316209
171874.5	0.000316202
171965.5	0.000316192
171974.5	0.000316186
172065.5	0.000316176
172074.5	0.00031617
172165.5	0.00031616
172174.5	0.000316154
172265.5	0.000316144
172274.5	0.000316137
172365.5	0.000316128
172374.5	0.000316121
172465.5	0.000316111
172474.5	0.000316105
172565.5	0.000316095
172574.5	0.000316089
172665.5	0.000316079
172674.5	0.000316073
172765.5	0.000316063
172774.5	0.000316056
172865.5	0.000316047
172874.5	0.00031604
172965.5	0.00031603
172974.5	0.000316024
173065.5	0.000316014
173074.5	0.000316008
173165.5	0.000315998
173174.5	0.000315992
173265.5	0.000315982
173274.5	0.000315976
173365.5	0.000315966
173374.5	0.000315959
173465.5	0.00031595
173474.5	0.000315943
173565.5	0.000315934
173574.5	0.000315927
173665.5	0.000315917
173674.5	0.000315911
173765.5	0.000315901
173774.5	0.000315895
173865.5	0.000315885
173874.5	0.000315879
173965.5	0.000315869
173974.5	0.000315863
174065.5	0.000315853
174074.5	0.000315847
174165.5	0.000315837
174174.5	0.000315831
174265.5	0.000315821
174274.5	0.000315815
174365.5	0.000315805
174374.5	0.000315798
174465.5	0.000315789
174474.5	0.000315782
174565.5	0.000315773
174574.5	0.000315766
174665.5	0.000315757
174674.5	0.00031575
174765.5	0.000315741
174774.5	0.000315734
174865.5	0.000315725
174874.5	0.000315718
174965.5	0.000315708
174974.5	0.000315702
175065.5	0.000315692
175074.5	0.000315686
175165.5	0.000315676
175174.5	0.00031567
175265.5	0.00031566
175274.5	0.000315654
175365.5	0.000315644
175374.5	0.000315638
175465.5	0.000315628
175474.5	0.000315622
175565.5	0.000315612
175574.5	0.000315606
175665.5	0.000315597
175674.5	0.00031559
175765.5	0.000315581
175774.5	0.000315574
175865.5	0.000315565
175874.5	0.000315558
175965.5	0.000315549
175974.5	0.000315542
176065.5	0.000315533
176074.5	0.000315526
176165.5	0.000315517
176174.5	0.000315511
176265.5	0.000315501
176274.5	0.000315495
176365.5	0.000315485
176374.5	0.000315479
176465.5	0.000315469
176474.5	0.000315463
176565.5	0.000315453
176574.5	0.000315447
176665.5	0.000315437
176674.5	0.000315431
176765.5	0.000315421
176774.5	0.000315415
176865.5	0.000315405
176874.5	0.000315399
176965.5	0.000315389
176974.5	0.000315383
177065.5	0.000315374
177074.5	0.000315367
177165.5	0.000315358
177174.5	0.000315352
177265.5	0.000315342
177274.5	0.000315336
177365.5	0.000315326
177374.5	0.00031532
177465.5	0.00031531
177474.5	0.000315304
177565.5	0.000315294
177574.5	0.000315288
177665.5	0.000315279
177674.5	0.000315272
177765.5	0.000315263
177774.5	0.000315257
177865.5	0.000315247
177874.5	0.000315241
177965.5	0.000315231
177974.5	0.000315225
178065.5	0.000315215
178074.5	0.000315209
178165.5	0.000315199
178174.5	0.000315193
178265.5	0.000315184
178274.5	0.000315178
178365.5	0.000315168
178374.5	0.000315162
178465.5	0.000315152
178474.5	0.000315146
178565.5	0.000315136
178574.5	0.00031513
178665.5	0.000315121
178674.5	0.000315114
178765.5	0.000315105
178774.5	0.000315099
178865.5	0.000315089
178874.5	0.000315083
178965.5	0.000315073
178974.5	0.000315067
179065.5	0.000315058
179074.5	0.000315051
179165.5	0.000315042
179174.5	0.000315036
179265.5	0.000315026
179274.5	0.00031502
179365.5	0.00031501
179374.5	0.000315004
179465.5	0.000314995
179474.5	0.000314989
179565.5	0.000314979
179574.5	0.000314973
179665.5	0.000314963
179674.5	0.000314957
179765.5	0.000314948
179774.5	0.000314942
179865.5	0.000314932
179874.5	0.000314926
179965.5	0.000314916
179974.5	0.00031491
180065.5	0.000314901
180074.5	0.000314895
180165.5	0.000314885
180174.5	0.000314879
180265.5	0.000314869
180274.5	0.000314863
180365.5	0.000314854
180374.5	0.000314848
180465.5	0.000314838
180474.5	0.000314832
180565.5	0.000314822
180574.5	0.000314816
180665.5	0.000314807
180674.5	0.000314801
180765.5	0.000314791
180774.5	0.000314785
180865.5	0.000314776
180874.5	0.00031477
180965.5	0.00031476
180974.5	0.000314754
181065.5	0.000314744
181074.5	0.000314738
181165.5	0.000314729
181174.5	0.000314723
181265.5	0.000314713
181274.5	0.000314707
181365.5	0.000314698
181374.5	0.000314692
181465.5	0.000314682
181474.5	0.000314676
181565.5	0.000314667
181574.5	0.000314661
181665.5	0.000314651
181674.5	0.000314645
181765.5	0.000314635
181774.5	0.000314629
181865.5	0.00031462
181874.5	0.000314614
181965.5	0.000314604
181974.5	0.000314598
182065.5	0.000314589
182074.5	0.000314583
182165.5	0.000314573
182174.5	0.000314567
182265.5	0.000314558
182274.5	0.000314552
182365.5	0.000314542
182374.5	0.000314536
182465.5	0.000314527
182474.5	0.000314521
182565.5	0.000314511
182574.5	0.000314505
182665.5	0.000314496
182674.5	0.00031449
182765.5	0.00031448
182774.5	0.000314474
182865.5	0.000314465
182874.5	0.000314459
182965.5	0.00031445
182974.5	0.000314444
183065.5	0.000314434
183074.5	0.000314428
183165.5	0.000314419
183174.5	0.000314413
183265.5	0.000314403
183274.5	0.000314397
183365.5	0.000314388
183374.5	0.000314382
183465.5	0.000314372
183474.5	0.000314366
183565.5	0.000314357
183574.5	0.000314351
183665.5	0.000314342
183674.5	0.000314336
183765.5	0.000314326
183774.5	0.00031432
183865.5	0.000314311
183874.5	0.000314305
183965.5	0.000314295
183974.5	0.000314289
184065.5	0.00031428
184074.5	0.000314274
184165.5	0.000314265
184174.5	0.000314259
184265.5	0.000314249
184274.5	0.000314243
184365.5	0.000314234
184374.5	0.000314228
184465.5	0.000314219
184474.5	0.000314213
184565.5	0.000314203
184574.5	0.000314197
184665.5	0.000314188
184674.5	0.000314182
184765.5	0.000314173
184774.5	0.000314167
184865.5	0.000314157
184874.5	0.000314151
184965.5	0.000314142
184974.5	0.000314136
185065.5	0.000314127
185074.5	0.000314121
185165.5	0.000314111
185174.5	0.000314105
185265.5	0.000314096
185274.5	0.00031409
185365.5	0.000314081
185374.5	0.000314075
185465.5	0.000314065
185474.5	0.000314059
185565.5	0.00031405
185574.5	0.000314044
185665.5	0.000314035
185674.5	0.000314029
185765.5	0.00031402
185774.5	0.000314014
185865.5	0.000314004
185874.5	0.000313998
185965.5	0.000313989
185974.5	0.000313983
186065.5	0.000313974
186074.5	0.000313968
186165.5	0.000313959
186174.5	0.000313953
186265.5	0.000313943
186274.5	0.000313937
186365.5	0.000313928
186374.5	0.000313922
186465.5	0.000313913
186474.5	0.000313907
186565.5	0.000313898
186574.5	0.000313892
186665.5	0.000313883
186674.5	0.000313877
186765.5	0.000313867
186774.5	0.000313861
186865.5	0.000313852
186874.5	0.000313846
186965.5	0.000313837
186974.5	0.000313831
187065.5	0.000313822
187074.5	0.000313816
187165.5	0.000313807
187174.5	0.000313801
187265.5	0.000313791
187274.5	0.000313786
187365.5	0.000313776
187374.5	0.00031377
187465.5	0.000313761
187474.5	0.000313755
187565.5	0.000313746
187574.5	0.00031374
187665.5	0.000313731
187674.5	0.000313725
187765.5	0.000313716
187774.5	0.00031371
187865.5	0.000313701
187874.5	0.000313695
187965.5	0.000313685
187974.5	0.00031368
188065.5	0.00031367
188074.5	0.000313664
188165.5	0.000313655
188174.5	0.000313649
188265.5	0.00031364
188274.5	0.000313634
188365.5	0.000313625
188374.5	0.000313619
188465.5	0.00031361
188474.5	0.000313604
188565.5	0.000313595
188574.5	0.000313589
188665.5	0.00031358
188674.5	0.000313574
188765.5	0.000313565
188774.5	0.000313559
188865.5	0.00031355
188874.5	0.000313544
188965.5	0.000313535
188974.5	0.000313529
189065.5	0.00031352
189074.5	0.000313514
189165.5	0.000313505
189174.5	0.000313499
189265.5	0.00031349
189274.5	0.000313484
189365.5	0.000313475
189374.5	0.000313469
189465.5	0.00031346
189474.5	0.000313454
189565.5	0.000313445
189574.5	0.000313439
189665.5	0.00031343
189674.5	0.000313424
189765.5	0.000313415
189774.5	0.000313409
189865.5	0.0003134
189874.5	0.000313394
189965.5	0.000313385
189974.5	0.000313379
190065.5	0.00031337
190074.5	0.000313364
190165.5	0.000313355
190174.5	0.000313349
190265.5	0.00031334
190274.5	0.000313334
190365.5	0.000313325
190374.5	0.000313319
190465.5	0.00031331
190474.5	0.000313304
190565.5	0.000313295
190574.5	0.000313289
190665.5	0.00031328
190674.5	0.000313274
190765.5	0.000313265
190774.5	0.000313259
190865.5	0.00031325
190874.5	0.000313244
190965.5	0.000313235
190974.5	0.000313229
191065.5	0.00031322
191074.5	0.000313214
191165.5	0.000313205
191174.5	0.000313199
191265.5	0.00031319
191274.5	0.000313185
191365.5	0.000313175
191374.5	0.00031317
191465.5	0.000313161
191474.5	0.000313155
191565.5	0.000313146
191574.5	0.00031314
191665.5	0.000313131
191674.5	0.000313125
191765.5	0.000313116
191774.5	0.00031311
191865.5	0.000313101
191874.5	0.000313095
191965.5	0.000313086
191974.5	0.00031308
192065.5	0.000313071
192074.5	0.000313066
192165.5	0.000313057
192174.5	0.000313051
192265.5	0.000313042
192274.5	0.000313036
192365.5	0.000313027
192374.5	0.000313021
192465.5	0.000313012
192474.5	0.000313006
192565.5	0.000312997
192574.5	0.000312991
192665.5	0.000312982
192674.5	0.000312977
192765.5	0.000312968
192774.5	0.000312962
192865.5	0.000312953
192874.5	0.000312947
192965.5	0.000312938
192974.5	0.000312932
193065.5	0.000312923
193074.5	0.000312918
193165.5	0.000312908
193174.5	0.000312903
193265.5	0.000312894
193274.5	0.000312888
193365.5	0.000312879
193374.5	0.000312873
193465.5	0.000312864
193474.5	0.000312858
193565.5	0.000312849
193574.5	0.000312844
193665.5	0.000312835
193674.5	0.000312829
193765.5	0.00031282
193774.5	0.000312814
193865.5	0.000312805
193874.5	0.000312799
193965.5	0.00031279
193974.5	0.000312785
194065.5	0.000312776
194074.5	0.00031277
194165.5	0.000312761
194174.5	0.000312755
194265.5	0.000312746
194274.5	0.000312741
194365.5	0.000312732
194374.5	0.000312726
194465.5	0.000312717
194474.5	0.000312711
194565.5	0.000312702
194574.5	0.000312697
194665.5	0.000312688
194674.5	0.000312682
194765.5	0.000312673
194774.5	0.000312667
194865.5	0.000312658
194874.5	0.000312653
