   1.0999871e+00   1.1816737e+00   1.2621730e+00   1.3408907e+00   1.4294648e+00   1.5466000e+00   1.6723666e+00   1.8059176e+00   1.9263641e+00   2.0109587e+00   2.0654366e+00   2.1004680e+00   2.1129996e+00   2.1086265e+00   2.0841915e+00   2.0327538e+00   1.9749398e+00   1.9298150e+00   1.8931342e+00   1.8491045e+00   1.7790028e+00   1.6877500e+00   1.5778426e+00   1.4571923e+00   1.3525531e+00   1.2706152e+00   1.2020560e+00   1.1581125e+00   1.1498228e+00   1.1608396e+00   1.1734130e+00   1.1256626e+00   1.0075798e+00   9.2376750e-01   9.2332838e-01   1.0096634e+00
   1.4350352e+00   1.5251080e+00   1.6097256e+00   1.7119081e+00   1.8803535e+00   2.0711455e+00   2.2543342e+00   2.4345405e+00   2.5860844e+00   2.6866073e+00   2.7377014e+00   2.7475970e+00   2.7044679e+00   2.6368134e+00   2.5892799e+00   2.5822531e+00   2.5773346e+00   2.5657456e+00   2.5378758e+00   2.4602034e+00   2.3284023e+00   2.1559596e+00   1.8973902e+00   1.5677494e+00   1.2363732e+00   9.2672098e-01   6.8402940e-01   4.4930825e-01   3.6291209e-01   4.1549148e-01   0.0000000e+00   6.6041664e-01   3.7829054e-01   4.8488277e-01   9.9903727e-01   1.2875257e+00
   1.1948930e+00   1.0132039e+00   9.8380494e-01   1.0684173e+00   1.2002345e+00   1.3201863e+00   1.4228395e+00   1.4755994e+00   1.4453239e+00   1.4021435e+00   1.2937615e+00   1.1678942e+00   1.0887934e+00   1.0375974e+00   9.8600876e-01   9.6618456e-01   1.0286711e+00   1.0882105e+00   1.1154783e+00   1.1183289e+00   1.1126380e+00   1.1379343e+00   1.1415731e+00   1.0655820e+00   9.4835806e-01   8.3721709e-01   7.4758315e-01   6.4483178e-01   6.1535231e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   6.4081334e-01   1.4616317e+00   1.4200249e+00
   1.1399723e+00   9.7941905e-01   1.0257008e+00   1.1026693e+00   1.2298416e+00   1.4367255e+00   1.6523376e+00   1.8320136e+00   1.9031843e+00   1.8698375e+00   1.8357998e+00   1.9705249e+00   2.2264246e+00   2.4254658e+00   2.4966886e+00   2.4215993e+00   2.3052328e+00   2.1511931e+00   1.9844830e+00   1.8713387e+00   1.8524519e+00   1.9094181e+00   1.9565706e+00   1.9626794e+00   1.8659761e+00   1.6384807e+00   1.3652664e+00   1.1977816e+00   1.1340832e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.4434273e-01   1.4411733e+00   1.4294243e+00
   1.5336982e+00   1.6194138e+00   1.7336146e+00   1.8299801e+00   2.1319313e+00   2.7153339e+00   3.2850249e+00   3.7616253e+00   4.1157150e+00   4.2873015e+00   4.4393019e+00   4.6476688e+00   4.8915920e+00   5.0914425e+00   5.1788906e+00   5.1638970e+00   5.1283954e+00   5.0271076e+00   4.8622007e+00   4.6640548e+00   4.4284028e+00   4.1990037e+00   3.9519453e+00   3.6791590e+00   3.2640724e+00   2.7154950e+00   2.0377440e+00   1.5719874e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.3906902e-01   1.0911138e+00   1.5341205e+00
   2.0084493e+00   2.0452719e+00   1.9430923e+00   2.0316892e+00   2.5978587e+00   3.4344251e+00   4.2600246e+00   4.9124699e+00   5.3573704e+00   5.6068508e+00   5.7327332e+00   5.8666887e+00   5.9894836e+00   6.0540752e+00   6.0957255e+00   6.1687114e+00   6.2432599e+00   6.2901835e+00   6.2467950e+00   6.1120586e+00   5.8914618e+00   5.5792677e+00   5.2009053e+00   4.7143126e+00   4.0961005e+00   3.4250590e+00   2.3906055e+00   2.1156188e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   7.2964579e-01   1.1834880e+00   1.9576897e+00
   0.0000000e+00   0.0000000e+00   2.4173326e+00   2.1814744e+00   2.8001952e+00   3.6089501e+00   4.3268218e+00   4.8804216e+00   5.2750387e+00   5.4543662e+00   5.5005302e+00   5.4573016e+00   5.3002954e+00   5.1624722e+00   5.1524968e+00   5.2639170e+00   5.4416976e+00   5.6833596e+00   5.8572850e+00   5.9130106e+00   5.8275204e+00   5.6131845e+00   5.2061453e+00   4.6792304e+00   4.2281453e+00   0.0000000e+00   2.5251455e+00   2.2909746e+00   2.3586138e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.4894422e+00   1.8844880e+00   2.5454516e+00
   0.0000000e+00   0.0000000e+00   3.0063666e+00   2.7367770e+00   2.8885581e+00   3.0776205e+00   3.1804768e+00   3.3293579e+00   3.5106955e+00   3.5854476e+00   3.4716864e+00   3.1708634e+00   2.8027779e+00   2.5477946e+00   2.5117595e+00   2.7087940e+00   3.0407648e+00   3.4582028e+00   3.8454659e+00   4.1241426e+00   4.2469420e+00   4.1547398e+00   3.7214987e+00   3.3011859e+00   0.0000000e+00   0.0000000e+00   1.8705751e+00   1.5081953e+00   1.6722608e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.2583263e+00   2.4631782e+00   2.7255206e+00
   2.1885660e+00   2.5328299e+00   2.7749543e+00   2.4452188e+00   2.0426033e+00   1.6393650e+00   1.2882456e+00   9.9340677e-01   1.1238157e+00   1.1895840e+00   9.8719215e-01   8.2380593e-01   8.7440777e-01   9.3191469e-01   8.9745659e-01   7.8159446e-01   7.1622241e-01   1.1010329e+00   1.6048646e+00   2.0069761e+00   2.2344229e+00   2.1294680e+00   1.7179058e+00   1.7831941e+00   0.0000000e+00   0.0000000e+00   1.3115659e+00   8.6271128e-01   9.2259282e-01   2.0780115e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1570578e+00   1.9491857e+00   2.3583128e+00
   8.4704500e-01   1.0642229e+00   1.1186174e+00   8.4783107e-01   8.3361602e-01   1.5220900e+00   2.0008111e+00   2.2181325e+00   2.3840780e+00   2.5068364e+00   2.5958147e+00   2.7276106e+00   2.8336918e+00   2.8815598e+00   2.7156835e+00   2.3700016e+00   1.9433544e+00   1.4806576e+00   1.0746791e+00   7.3457307e-01   7.0114595e-01   1.1655338e+00   2.3130310e+00   2.7872371e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8944415e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1049017e+00   0.0000000e+00   8.9237390e-01
