   1.1383594e+00   1.4368064e+00   1.7205234e+00   1.9328536e+00   1.8059514e+00   1.5681187e+00   1.3504692e+00   1.1623204e+00   1.1725570e+00   1.0467570e+00   1.1078751e+00   9.4587964e-01   7.8702247e-01   8.3911061e-01   7.9033482e-01   8.6737019e-01   7.3752129e-01   7.6508427e-01   8.6055267e-01   7.3931849e-01   6.6065842e-01   6.4290065e-01   5.9214491e-01   5.5355895e-01   4.6095523e-01   4.4573453e-01   5.2753401e-01   5.7167917e-01   4.7416881e-01   6.5326959e-01   7.3329753e-01   8.5123122e-01   9.5057714e-01   7.6841456e-01   7.3571587e-01   9.2451227e-01
   1.5460954e+00   1.4925508e+00   1.4091492e+00   1.3575191e+00   1.2888494e+00   1.2535055e+00   1.1475855e+00   8.8464279e-01   1.0069569e+00   1.0668857e+00   1.0154717e+00   6.4726293e-01   3.9454627e-01   2.8189322e-01   1.7913024e-01   1.4855914e-01   2.6425150e-01   2.8328404e-01   3.9163342e-01   3.1556114e-01   3.9052138e-01   3.2338163e-01   2.8235420e-01   2.7630895e-01   2.7302569e-01   4.9778163e-01   5.3109896e-01   4.7227082e-01   6.0867594e-01   7.6829761e-01   1.0026423e+00   1.3227591e+00   1.6690645e+00   1.3448040e+00   1.3779438e+00   1.3482741e+00
   2.3837674e+00   2.7795353e+00   3.0572288e+00   3.2875695e+00   3.4743202e+00   3.5629714e+00   3.4773319e+00   3.2979913e+00   3.0088313e+00   3.0166416e+00   1.6547087e+00   9.2350447e-01   6.3830638e-01   4.7801614e-01   3.2452726e-01   1.6679622e-01   4.0249568e-01   5.6092930e-01   5.4476607e-01   5.5205148e-01   4.7948650e-01   1.7933334e-01   3.5411346e-01   1.9045100e-01   2.4311355e-01   1.5513723e-01   1.6482040e-01   2.7170300e-01   5.6844592e-01   8.1017047e-01   1.3058566e+00   1.6110094e+00   1.5700200e+00   1.4096763e+00   1.5368401e+00   1.8829123e+00
   3.6062901e+00   4.0052288e+00   4.2769976e+00   4.4708962e+00   4.5780876e+00   4.6439786e+00   4.6426535e+00   4.4608667e+00   3.1341586e+00   2.5479586e+00   1.7073837e+00   1.1484866e+00   9.8671824e-01   7.3821239e-01   5.8521152e-01   3.9423090e-01   4.0694481e-01   5.6390768e-01   5.3943503e-01   6.1013017e-01   3.2352370e-01   1.0183300e-01   3.3965560e-01   2.7952221e-01   2.1252640e-01   2.8835933e-01   2.5565404e-01   5.4663926e-01   4.2895823e-01   6.0313386e-01   8.2505822e-01   7.0581041e-01   1.1448901e+00   1.6867503e+00   2.3844873e+00   3.0423656e+00
   3.8228910e+00   4.0774689e+00   4.2378783e+00   4.3572073e+00   4.4290223e+00   4.4790372e+00   4.4973640e+00   4.4452605e+00   4.4392471e+00   3.1582314e+00   2.3257411e+00   1.4519568e+00   1.1747821e+00   9.6621495e-01   8.0238935e-01   7.7175119e-01   8.4944320e-01   7.5848427e-01   1.0614119e+00   1.1726329e+00   6.7031870e-01   3.5114999e-01   6.6226929e-01   5.4521554e-01   1.7739334e-01   3.4673405e-01   5.4859071e-01   6.3111399e-01   5.1876175e-01   5.3111887e-01   6.9000534e-01   8.0045670e-01   1.2408058e+00   1.9644718e+00   2.7985189e+00   3.4196075e+00
   3.0836995e+00   3.1855289e+00   3.2437811e+00   3.2642608e+00   3.3033303e+00   3.3483138e+00   3.4136682e+00   3.4961399e+00   3.7088728e+00   3.8856783e+00   2.8224240e+00   1.6107045e+00   1.7069248e+00   1.3373872e+00   1.1113660e+00   1.1178861e+00   1.2185126e+00   2.4179411e+00   1.9141082e+00   1.7705866e+00   1.1141392e+00   6.7348647e-01   1.1972293e+00   1.3749785e+00   3.6839607e-01   5.3448141e-01   7.5620574e-01   6.0339183e-01   4.4882905e-01   6.3624883e-01   5.0156772e-01   1.0309830e+00   2.0402811e+00   2.3912423e+00   2.7081889e+00   2.9144647e+00
   1.7476639e+00   1.6528291e+00   1.5801902e+00   1.5694252e+00   1.6033645e+00   1.6712011e+00   1.8116151e+00   2.0344636e+00   2.3506758e+00   2.6517963e+00   1.6694366e+00   1.5478886e+00   2.3048458e+00   2.1476483e+00   1.3364047e+00   1.3187439e+00   1.3824892e+00   2.6170771e+00   2.3692131e+00   6.7951852e-01   1.1492333e+00   1.3262206e+00   1.8925667e+00   2.2133272e+00   6.9128066e-01   3.8756621e-01   6.2927735e-01   6.0952556e-01   6.2482399e-01   3.9868054e-01   4.5750809e-01   1.4976276e+00   2.2060854e+00   2.4925456e+00   2.2536974e+00   1.9494885e+00
   9.5972896e-01   8.0014058e-01   7.1517181e-01   6.6176426e-01   6.3562052e-01   5.7130891e-01   5.3793484e-01   6.3160263e-01   1.0145012e+00   2.3379512e+00   3.0263554e+00   1.2636330e+00   1.6822504e+00   2.0757728e+00   1.4067982e+00   1.4432570e+00   2.2448592e+00   2.2228930e+00   1.2347885e+00   9.6521372e-01   2.1443572e+00   2.0457656e+00   1.7454162e+00   2.4550157e+00   1.2353704e+00   6.4786826e-01   7.5130874e-01   3.2860872e-01   4.0091853e-01   3.0090377e-01   5.5851090e-01   1.2378345e+00   1.6846360e+00   1.7323897e+00   1.4656670e+00   1.2169547e+00
   2.4371793e+00   2.4720025e+00   2.4013538e+00   2.2958426e+00   2.1981363e+00   2.0819032e+00   1.9038326e+00   1.7205130e+00   1.7783346e+00   2.5926733e+00   3.5128434e+00   9.6773958e-01   7.6587516e-01   1.2052692e+00   7.1347272e-01   1.2506196e+00   1.2002847e+00   1.3761669e+00   4.5351517e-01   7.8734058e-01   1.0679399e+00   1.0369258e+00   1.2389582e+00   2.3466935e+00   2.8190467e+00   1.0755560e+00   9.7280335e-01   5.5009913e-01   2.5345317e-01   3.2799327e-01   5.0862277e-01   1.0758935e+00   1.4012967e+00   1.7148820e+00   2.0129406e+00   2.2843761e+00
   4.4615912e+00   4.4502053e+00   4.3002348e+00   4.1257915e+00   3.9657500e+00   3.8391252e+00   3.7762930e+00   3.7726181e+00   3.8586249e+00   4.0144048e+00   4.2126555e+00   1.8536255e+00   7.4733132e-01   1.1068544e+00   6.3935769e-01   1.1446755e+00   2.7685573e+00   3.4316390e+00   1.5413113e+00   8.9441979e-01   9.2337579e-01   1.2816193e+00   1.9497347e+00   2.1885171e+00   3.1233633e+00   2.5417922e+00   8.8358998e-01   5.5441791e-01   2.7562362e-01   5.5011636e-01   8.5156649e-01   1.9441984e+00   2.4278789e+00   3.0736265e+00   3.7116337e+00   4.2106948e+00
