  0.4611  0.4662  0.4702  0.4722  0.4722  0.4750  0.4788  0.4797  0.4826  0.4844  0.4843  0.4833  0.4805  0.4781  0.4745  0.4692  0.4657  0.4617  0.4544  0.4481  0.4515  0.4269  0.4382  0.4275  0.3963  0.3702  0.3516  0.3427  0.3284  0.3353  0.3513  0.3728  0.3643  0.3922  0.4162  0.4480
  0.4370  0.4502  0.4545  0.4580  0.4617  0.4661  0.4713  0.4732  0.4747  0.4733  0.4700  0.4656  0.4602  0.4546  0.4509  0.4470  0.4426  0.4365  0.4267  0.4158  0.4009  0.4023  0.4148  0.4139  0.3927  0.3490  0.3290  0.3063  0.3026  0.2899  0.2711  0.2863  0.3216  0.3350  0.3727  0.4146
  0.3719  0.3751  0.3926  0.4057  0.4286  0.4448  0.4503  0.4523  0.4525  0.4512  0.4482  0.4457  0.4423  0.4383  0.4349  0.4322  0.4286  0.4235  0.4147  0.4047  0.4085  0.3652  0.3943  0.4057  0.3847  0.3473  0.3285  0.3161  0.3040  0.2852  0.2512  0.2709  0.3097  0.3268  0.3238  0.3436
  0.2977  0.3050  0.3343  0.3537  0.3938  0.4135  0.4196  0.4225  0.4248  0.4266  0.4250  0.4232  0.4213  0.4185  0.4152  0.4132  0.4112  0.4084  0.4044  0.3926  0.3939  0.3371  0.3487  0.3520  0.3349  0.3193  0.3149  0.2872  0.2689  0.2667  0.2456  0.2701  0.2924  0.2650  0.2631  0.2885
  0.2805  0.2915  0.3115  0.3348  0.3831  0.3952  0.3973  0.3969  0.3972  0.3983  0.3971  0.3957  0.3941  0.3925  0.3901  0.3896  0.3884  0.3872  0.3860  0.3781  0.3546  0.2959  0.3029  0.2943  0.2587  0.2506  0.2530  0.2373  0.2469  0.2433  0.2431  0.2494  0.2696  0.2715  0.2690  0.2787
  0.2633  0.2843  0.2950  0.3194  0.3440  0.3461  0.3436  0.3407  0.3413  0.3432  0.3464  0.3474  0.3462  0.3457  0.3450  0.3448  0.3444  0.3467  0.3494  0.3500  0.2922  0.2751  0.2715  0.2402  0.2187  0.2440  0.2245  0.2324  0.2300  0.2348  0.2360  0.2310  0.2432  0.2726  0.2818  0.2693
  0.2469  0.2539  0.2661  0.2974  0.3005  0.2937  0.2885  0.2869  0.2887  0.2907  0.2945  0.2973  0.2958  0.2931  0.2894  0.2842  0.2824  0.2872  0.2948  0.2866  0.2407  0.2353  0.2134  0.2041  0.2056  0.2041  0.2030  0.2057  0.2081  0.2112  0.2118  0.2293  0.2182  0.2548  0.2783  0.2543
  0.2391  0.2180  0.2602  0.2719  0.2631  0.2564  0.2550  0.2573  0.2603  0.2616  0.2651  0.2661  0.2613  0.2555  0.2472  0.2377  0.2337  0.2377  0.2466  0.2463  0.2208  0.1901  0.1881  0.1858  0.1816  0.1820  0.1916  0.1958  0.1971  0.1975  0.1980  0.2113  0.2251  0.2709  0.2767  0.2629
  0.2187  0.2217  0.2397  0.2351  0.2320  0.2324  0.2348  0.2399  0.2440  0.2463  0.2480  0.2445  0.2363  0.2276  0.2171  0.2084  0.2044  0.2083  0.2166  0.2214  0.1991  0.1525  0.1706  0.1749  0.1716  0.1748  0.1830  0.1879  0.1895  0.1903  0.1936  0.2001  0.2258  0.2551  0.2491  0.2196
  0.2225  0.2171  0.2193  0.2159  0.2185  0.2215  0.2250  0.2303  0.2343  0.2373  0.2363  0.2302  0.2220  0.2128  0.2045  0.1997  0.1986  0.2029  0.2073  0.2063  0.1846  0.1537  0.1703  0.1693  0.1675  0.1718  0.1767  0.1796  0.1847  0.1887  0.1928  0.1944  0.2307  0.2457  0.2312  0.2063
